Date,Open,High,Low,Close,Adj Close,Volume
2021-06-07,384.5,392.0,383.25,389.04998779296875,389.04998779296875,3314421
2021-06-08,390.6000061035156,403.25,390.0,402.45001220703125,402.45001220703125,6809356
2021-06-09,407.04998779296875,415.6499938964844,400.6499938964844,404.5,404.5,9635843
2021-06-10,406.0,415.5,405.8500061035156,414.75,414.75,4364390
2021-06-11,417.8500061035156,420.25,413.0,415.0,415.0,3376513
2021-06-14,415.0,415.0,405.04998779296875,412.04998779296875,412.04998779296875,1526684
2021-06-15,412.0,415.6499938964844,409.6000061035156,410.5,410.5,1344636
2021-06-16,410.0,411.20001220703125,402.5,403.25,403.25,1728594
2021-06-17,402.0,406.75,396.04998779296875,398.6499938964844,398.6499938964844,1390138
2021-06-18,399.5,401.8999938964844,389.04998779296875,398.95001220703125,398.95001220703125,4009623
2021-06-21,395.5,406.20001220703125,393.20001220703125,405.75,405.75,1549277
2021-06-22,407.8999938964844,409.6000061035156,400.29998779296875,401.3500061035156,401.3500061035156,2011236
2021-06-23,402.8999938964844,404.95001220703125,396.6000061035156,397.54998779296875,397.54998779296875,1824603
2021-06-24,398.20001220703125,400.8999938964844,394.0,395.20001220703125,395.20001220703125,1888424
2021-06-25,396.0,399.95001220703125,394.3999938964844,396.95001220703125,396.95001220703125,642550
2021-06-28,398.3500061035156,409.70001220703125,397.54998779296875,404.1499938964844,404.1499938964844,3019858
2021-06-29,406.8999938964844,411.0,402.0,407.54998779296875,407.54998779296875,2239813
2021-06-30,408.75,411.0,403.54998779296875,404.45001220703125,404.45001220703125,1217199
2021-07-01,404.5,409.8999938964844,403.5,406.1499938964844,406.1499938964844,1608707
2021-07-02,406.20001220703125,410.8999938964844,405.70001220703125,408.04998779296875,408.04998779296875,1266537
2021-07-05,408.1000061035156,409.6000061035156,402.5,403.3999938964844,403.3999938964844,1225126
2021-07-06,402.0,402.6499938964844,388.0,388.8500061035156,388.8500061035156,4329007
2021-07-07,386.8999938964844,394.1000061035156,385.0,392.1000061035156,392.1000061035156,2686889
2021-07-08,393.0,393.5,387.0,389.3500061035156,389.3500061035156,972707
2021-07-09,390.0,390.95001220703125,386.8500061035156,388.54998779296875,388.54998779296875,1497908
2021-07-12,390.70001220703125,390.70001220703125,386.0,387.3500061035156,387.3500061035156,1345110
2021-07-13,389.0,389.0,386.0,387.79998779296875,387.79998779296875,1211746
2021-07-14,387.04998779296875,400.1499938964844,386.1499938964844,399.3500061035156,399.3500061035156,3947672
2021-07-15,400.3500061035156,404.0,395.20001220703125,403.25,403.25,2772769
2021-07-16,404.95001220703125,413.29998779296875,403.0,409.29998779296875,409.29998779296875,4905898
2021-07-19,408.8999938964844,414.3999938964844,405.1000061035156,411.3999938964844,411.3999938964844,2649721
2021-07-20,412.5,414.0,402.5,404.25,404.25,1845582
2021-07-22,407.25,407.8999938964844,396.29998779296875,403.0,403.0,2808364
2021-07-23,392.0,401.54998779296875,387.29998779296875,398.1499938964844,398.1499938964844,5803946
2021-07-26,398.1499938964844,398.1499938964844,388.79998779296875,389.5,389.5,2134036
2021-07-27,394.95001220703125,394.95001220703125,378.0,379.54998779296875,379.54998779296875,4496288
2021-07-28,382.75,383.79998779296875,376.70001220703125,381.70001220703125,381.70001220703125,1969181
2021-07-29,397.0,404.8999938964844,380.04998779296875,382.54998779296875,382.54998779296875,7709849
2021-07-30,383.45001220703125,389.25,381.1000061035156,386.3500061035156,386.3500061035156,2792729
2021-08-02,387.29998779296875,391.79998779296875,386.45001220703125,390.0,390.0,2419224
2021-08-03,388.79998779296875,392.45001220703125,388.0,389.29998779296875,389.29998779296875,1072037
2021-08-04,388.5,391.3999938964844,383.6000061035156,385.6000061035156,385.6000061035156,1116220
2021-08-05,386.3500061035156,387.0,381.70001220703125,384.1499938964844,384.1499938964844,1233269
2021-08-06,384.20001220703125,386.8999938964844,382.8500061035156,383.6000061035156,383.6000061035156,945840
2021-08-09,383.8999938964844,385.45001220703125,380.04998779296875,382.25,382.25,730646
2021-08-10,383.0,384.45001220703125,376.0,379.0,379.0,780964
2021-08-11,379.95001220703125,379.95001220703125,366.04998779296875,372.6499938964844,372.6499938964844,2382866
2021-08-12,373.0,375.70001220703125,371.1499938964844,374.3999938964844,374.3999938964844,876559
2021-08-13,375.0,377.0,369.3500061035156,371.3999938964844,371.3999938964844,1487839
2021-08-16,371.75,373.25,366.20001220703125,366.95001220703125,366.95001220703125,1228973
2021-08-17,366.04998779296875,371.0,362.6499938964844,366.6000061035156,366.6000061035156,1875933
2021-08-18,368.8999938964844,373.70001220703125,367.04998779296875,370.0,370.0,1733630
2021-08-20,367.70001220703125,370.79998779296875,353.8999938964844,357.3500061035156,357.3500061035156,1544686
2021-08-23,359.29998779296875,362.3500061035156,327.54998779296875,333.20001220703125,333.20001220703125,7250084
2021-08-24,336.0,351.95001220703125,332.0,349.5,349.5,6358215
2021-08-25,350.0,350.0,343.8500061035156,347.1499938964844,347.1499938964844,1712055
2021-08-26,347.6499938964844,349.5,340.0,341.0,341.0,1697599
2021-08-27,341.0,348.04998779296875,339.54998779296875,346.70001220703125,346.70001220703125,1401316
2021-08-30,349.0,358.0,347.54998779296875,356.6000061035156,356.6000061035156,2905130
2021-08-31,357.0,360.1000061035156,352.0,358.8500061035156,358.8500061035156,2105520
2021-09-01,360.0,360.0,352.8500061035156,354.70001220703125,354.70001220703125,2210493
2021-09-02,356.79998779296875,359.6499938964844,354.79998779296875,358.6499938964844,358.6499938964844,1467915
2021-09-03,361.70001220703125,365.70001220703125,357.5,363.5,363.5,2170998
2021-09-06,363.79998779296875,366.25,360.04998779296875,361.5,361.5,1068045
2021-09-07,361.5,362.8500061035156,354.6000061035156,356.75,356.75,899814
2021-09-08,362.0,362.1000061035156,353.79998779296875,355.45001220703125,355.45001220703125,1639254
2021-09-09,354.0,357.70001220703125,350.1000061035156,352.75,352.75,1096752
2021-09-13,354.0,355.0,350.04998779296875,353.6000061035156,353.6000061035156,1302790
2021-09-14,355.0,356.3999938964844,353.0,355.70001220703125,355.70001220703125,1174007
2021-09-15,356.70001220703125,360.0,355.0,357.5,357.5,1208117
2021-09-16,357.5,379.0,355.8500061035156,376.75,376.75,5530580
2021-09-17,390.0,394.1499938964844,370.1499938964844,377.3999938964844,377.3999938964844,18497586
2021-09-20,376.0,376.0,359.0,360.3999938964844,360.3999938964844,3169722
2021-09-21,364.0,369.1499938964844,356.0,367.25,367.25,2727117
2021-09-22,365.20001220703125,368.5,363.25,367.54998779296875,367.54998779296875,2107108
2021-09-23,369.0,371.79998779296875,366.54998779296875,368.20001220703125,368.20001220703125,1257724
2021-09-24,368.5,369.8500061035156,358.0,360.1499938964844,360.1499938964844,1493295
2021-09-27,355.0,361.8500061035156,352.6499938964844,358.1499938964844,358.1499938964844,4098510
2021-09-28,359.8999938964844,366.5,357.04998779296875,361.95001220703125,361.95001220703125,2068898
2021-09-29,361.8500061035156,366.6000061035156,359.1000061035156,362.6000061035156,362.6000061035156,1385922
2021-09-30,363.5,369.04998779296875,361.1499938964844,362.70001220703125,362.70001220703125,2147714
2021-10-01,362.0,367.6000061035156,358.25,365.29998779296875,365.29998779296875,1551246
2021-10-04,367.0,370.6000061035156,364.25,364.8999938964844,364.8999938964844,1734169
2021-10-05,365.6000061035156,367.45001220703125,361.5,362.0,362.0,1114071
2021-10-06,362.0,364.20001220703125,355.8500061035156,356.3999938964844,356.3999938964844,1197301
2021-10-07,359.5,361.8500061035156,357.20001220703125,359.75,359.75,1040559
2021-10-08,361.75,363.5,358.1499938964844,358.75,358.75,1179337
2021-10-11,359.0,362.0,356.5,360.1000061035156,360.1000061035156,1707523
2021-10-12,360.1000061035156,364.0,357.54998779296875,358.29998779296875,358.29998779296875,1703354
2021-10-13,359.95001220703125,359.95001220703125,351.29998779296875,352.25,352.25,4417346
2021-10-14,353.75,354.6000061035156,347.0,347.6499938964844,347.6499938964844,2334243
2021-10-18,347.6499938964844,349.0,341.3500061035156,342.5,342.5,2870530
2021-10-19,342.0,348.75,339.20001220703125,344.3999938964844,344.3999938964844,2739563
2021-10-20,344.45001220703125,346.6499938964844,340.75,341.75,341.75,1610459
2021-10-21,346.0,349.79998779296875,338.0,344.95001220703125,344.95001220703125,4144347
2021-10-22,342.0,343.0,322.5,323.79998779296875,323.79998779296875,7224929
2021-10-25,325.04998779296875,326.8999938964844,314.79998779296875,321.29998779296875,321.29998779296875,3480754
2021-10-26,323.0,334.70001220703125,320.1000061035156,333.54998779296875,333.54998779296875,3113691
2021-10-27,334.70001220703125,341.45001220703125,333.0,337.70001220703125,337.70001220703125,2813487
2021-10-28,338.0,340.95001220703125,335.0,337.8500061035156,337.8500061035156,3263752
2021-10-29,337.8500061035156,352.5,335.5,351.1000061035156,351.1000061035156,5793111
2021-11-01,351.5,353.95001220703125,346.1000061035156,348.29998779296875,348.29998779296875,1940664
2021-11-02,348.29998779296875,350.95001220703125,343.1000061035156,345.54998779296875,345.54998779296875,1961079
2021-11-03,345.54998779296875,350.95001220703125,343.8500061035156,348.45001220703125,348.45001220703125,2061255
2021-11-04,350.0,352.0,347.20001220703125,348.6499938964844,348.6499938964844,265779
2021-11-08,349.5,350.95001220703125,343.54998779296875,348.75,348.75,1043298
2021-11-09,349.3999938964844,352.3999938964844,345.79998779296875,347.0,347.0,1079524
2021-11-10,347.0,351.1499938964844,346.20001220703125,347.8999938964844,347.8999938964844,1175287
2021-11-11,347.79998779296875,348.6499938964844,342.5,346.6000061035156,346.6000061035156,873619
2021-11-12,347.5,349.29998779296875,344.0,346.45001220703125,346.45001220703125,704956
2021-11-15,347.5,362.3999938964844,347.1000061035156,361.75,361.75,7501814
